,CategoryName,ServiceName,FacilityName,BuildingNumber,Address,Address2,Borough,Latitude,ZipCode,Longitude,Phone,AdditionalInfo,StartDate,EndDate,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Website,CategoriesServicesID,FacilityID
773,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,50-15 Roosevelt Avenue,,Queens,40.743544,11377,-73.914587,(718) 426-7572,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.riteaid.com/"">Visit this organization's website</a>",2,239723954
774,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,60-26 Woodside Avenue,,Queens,40.744891,11377,-73.903625,(718) 639-3234,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://riteaid.com/pharmacy/scheduler"">Visit this organization's website</a>",2,239723955
775,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,282 8th Avenue,,Manhattan,40.7459966,10001,-73.9975597,(212) 727-3854,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://riteaid.com/pharmacy/scheduler"">Visit this organization's website</a>",2,239723956
776,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,82-13 37th Avenue,,Queens,40.7500186,11372,-73.8838994,(718) 565-1473,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://riteaid.com/pharmacy/scheduler"">Visit this organization's website</a>",2,239723957
777,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,3700-06 Junction Boulevard,,Queens,40.7512223,11368,-73.8709904,(718) 639-2647,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://riteaid.com/pharmacy/scheduler"">Visit this organization's website</a>",2,239723958
778,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,26 Grand Central Terminal,,Manhattan,40.7527262,10017,-73.9772294,(212) 972-8052,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.riteaid.com/"">Visit this organization's website</a>",2,239723959
779,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,85-10 Northern Boulevard,,Queens,40.7556466,11372,-73.8819023,(718) 476-3087,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.riteaid.com/"">Visit this organization's website</a>",2,239723960
780,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,43-20 Bell Boulevard,,Queens,40.760716,11361,-73.7699871,(718) 631-8200,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://riteaid.com/pharmacy/scheduler"">Visit this organization's website</a>",2,239723961
781,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,144-29 Northern Boulevard,,Queens,40.7650336,11354,-73.8224725,(718) 886-1515,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://riteaid.com/pharmacy/scheduler"">Visit this organization's website</a>",2,239723962
782,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,21-25 Broadway,,Queens,40.765109,11106,-73.931465,(718) 932-9200,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.riteaid.com/"">Visit this organization's website</a>",2,239723963
783,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,33-01 30th Avenue,,Queens,40.766217,11103,-73.9193109,(718) 721-3475,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://riteaid.com/pharmacy/scheduler"">Visit this organization's website</a>",2,239723964
784,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,1849 2nd Avenue,,Manhattan,40.7842327,10128,-73.9476846,(212) 828-8664,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://riteaid.com/pharmacy/scheduler"">Visit this organization's website</a>",2,239723965
785,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,741 Columbus Avenue,,Manhattan,40.793009,10025,-73.967406,(212) 316-0436,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://riteaid.com/pharmacy/scheduler"">Visit this organization's website</a>",2,239723966
786,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,2170 Frederick Douglass Boulevard,,Manhattan,40.805188,10026,-73.954794,(212) 666-3013,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.riteaid.com/"">Visit this organization's website</a>",2,239723967
787,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,537-539 East 138th Street,,Bronx,40.8070744,10454,-73.9184796,(718) 402-5550,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.riteaid.com/"">Visit this organization's website</a>",2,239723968
788,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,950 Southern Boulevard,,Bronx,40.821922,10459,-73.891709,(718) 991-1376,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.riteaid.com/"">Visit this organization's website</a>",2,239723969
789,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,3539 Broadway,,Manhattan,40.8264114,10031,-73.9509988,(212) 281-2183,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://riteaid.com/pharmacy/scheduler"">Visit this organization's website</a>",2,239723970
790,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,1516-1518 Westchester Avenue,,Bronx,40.8284,10472,-73.8793,(718) 861-2359,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://riteaid.com/pharmacy/scheduler"">Visit this organization's website</a>",2,239723971
791,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,1091 Ogden Avenue,,Bronx,40.835276,10452,-73.928064,(718) 293-5271,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://riteaid.com/pharmacy/scheduler"">Visit this organization's website</a>",2,239723972
792,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,4046 Broadway,,Manhattan,40.8428743,10032,-73.9388753,(212) 928-2550,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://riteaid.com/pharmacy/scheduler"">Visit this organization's website</a>",2,239723973
793,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,911 Morris Park Avenue,,Bronx,40.84685,10462,-73.859049,(718) 409-3005,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.riteaid.com/"">Visit this organization's website</a>",2,239723974
794,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,4188 Broadway,,Manhattan,40.848047,10033,-73.937813,(212) 781-5396,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://riteaid.com/pharmacy/scheduler"">Visit this organization's website</a>",2,239723975
795,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,592 East 183rd Street,,Bronx,40.8528826,10458,-73.8894092,(718) 220-2226,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://riteaid.com/pharmacy/scheduler"">Visit this organization's website</a>",2,239723976
796,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,57 East Burnside Avenue,,Bronx,40.853406,10453,-73.906244,(718) 295-4533,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.riteaid.com/"">Visit this organization's website</a>",2,239723977
797,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,2426-34 Eastchester Road,,Bronx,40.8615941,10469,-73.8429056,(718) 653-3047,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.riteaid.com/"">Visit this organization's website</a>",2,239723978
798,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,4910 Broadway,,Manhattan,40.867363,10034,-73.922107,(212) 569-2512,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.riteaid.com/"">Visit this organization's website</a>",2,239723979
799,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,2063 Bartow Avenue,,Bronx,40.8702188,10475,-73.8284028,(718) 379-8022,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://riteaid.com/pharmacy/scheduler"">Visit this organization's website</a>",2,239723980
800,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,901 East Gun Hill Road,,Bronx,40.8755373,10469,-73.8596016,(718) 231-6677,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.riteaid.com/"">Visit this organization's website</a>",2,239723981
801,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,21b Knolls Crescent,,Bronx,40.878353,10463,-73.9175656,(718) 432-3030,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.riteaid.com/"">Visit this organization's website</a>",2,239723982
802,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,5825-35 Broadway,,Bronx,40.8854452,10463,-73.9007785,(718) 581-0840,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.riteaid.com/"">Visit this organization's website</a>",2,239723983
803,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,1179 East 233rd Street,,Bronx,40.889042,10466,-73.8429172,(718) 324-3668,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://riteaid.com/pharmacy/scheduler"">Visit this organization's website</a>",2,239723984
804,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Aid Pharmacy,,4159 White Plains Road,,Bronx,40.8923636,10466,-73.8583085,(718) 405-1394,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://riteaid.com/pharmacy/scheduler"">Visit this organization's website</a>",2,239723985
805,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Care,,619 East 187 Street,,Bronx,40.855263,10458,-73.88697,(718) 365-8630,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723986
806,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Care Pharmacy,,805 Soundview Avenue,,Bronx,40.821214,10473,-73.865968,(718) 328-0000,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723987
807,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Choice Pharmacy,,39 East 170 Street,,Bronx,40.839797,10452,-73.916541,(718) 293-9596,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723988
808,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Health Pharmacy,,3885 Broadway,,Manhattan,40.8375092,10032,-73.9427195,(973) 342-6265,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723989
809,Drug and Alcohol Services,Naloxone in Pharmacies,Rite Script Rx,,232 Avenue U,,Brooklyn,40.5965386,11223,-73.9755419,(718) 313-1757,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723990
810,Drug and Alcohol Services,Naloxone in Pharmacies,Riverside Pharmacy,,2920 Frederick Douglass Boulevard,,Manhattan,40.828826,10039,-73.937516,(212) 491-5500,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723991
811,Drug and Alcohol Services,Naloxone in Pharmacies,Riverton Pharmacy,,2085 Lexington Avenue,,Manhattan,40.804895,10035,-73.937026,(212) 283-8305,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723992
812,Drug and Alcohol Services,Naloxone in Pharmacies,RL Health Pharmacy Inc,,2304 86 Street,,Brooklyn,40.600465,11214,-73.991426,(718) 333-0410,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723993
813,Drug and Alcohol Services,Naloxone in Pharmacies,Rose Pharmacy,,"1074 Liberty Avenue, Suite A",,Brooklyn,40.678349,11208,-73.869478,(718) 235-3383,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723994
814,Drug and Alcohol Services,Naloxone in Pharmacies,Rosebank Pharmacy,,500 Tompkins Avenue,,Staten Island,40.6133039,10305,-74.0721685,(718) 727-0426,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723995
815,Drug and Alcohol Services,Naloxone in Pharmacies,Rossi Pharmacy,,1891 Eastern Parkway,,Brooklyn,40.6769726,11233,-73.9084068,(718) 346-2506,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.rossirx.com"">Visit this organization's website</a>",2,239723996
816,Drug and Alcohol Services,Naloxone in Pharmacies,Royal Pharmacy,,"5030 Broadway, 1st Floor",,Manhattan,40.8688715,10034,-73.9166929,(212) 567-9800,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.royalpharmacy.nyc/"">Visit this organization's website</a>",2,239723997
817,Drug and Alcohol Services,Naloxone in Pharmacies,Russo's Pharmacy,,19-09 Cornaga Avenue,,Queens,40.602244999999996,11691,-73.751872,(718) 327-7027,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723998
818,Drug and Alcohol Services,Naloxone in Pharmacies,Rx Center,,2325 1st Avenue,,Manhattan,40.798167,10035,-73.9341681,(212) 289-8839,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239723999
819,Drug and Alcohol Services,Naloxone in Pharmacies,RX Choice Pharmacy,,1908 Avenue U,,Brooklyn,40.5990688,11229,-73.9522157,(718) 368-1190,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724000
820,Drug and Alcohol Services,Naloxone in Pharmacies,RX Express Pharmacy,,2009 Avenue U,,Brooklyn,40.599415,11229,-73.951192,(718) 676-9666,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724001
821,Drug and Alcohol Services,Naloxone in Pharmacies,Rx Masters Inc.,,1437 Webster Avenue,,Bronx,40.8373318,10456,-73.9070391,(718) 293-0800,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724002
822,Drug and Alcohol Services,Naloxone in Pharmacies,RX Pharmacy,,7724 New Utrecht Avenue,,Brooklyn,40.6137015,11214,-74.0008551,(718) 236-1212,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.rxwarehouse.com"">Visit this organization's website</a>",2,239724003
823,Drug and Alcohol Services,Naloxone in Pharmacies,S & K Warbasse Pharmacy,,499 Neptune Avenue,,Brooklyn,40.580311,11224,-73.9721901,(718) 449-5177,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724004
824,Drug and Alcohol Services,Naloxone in Pharmacies,S & M Pharmacy,,68-50 Main Street,,Queens,40.7320633,11367,-73.8250449,(718) 544-4656,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724005
825,Drug and Alcohol Services,Naloxone in Pharmacies,SA Pharmacy,,2062 Clove Road,,Staten Island,40.604313,10304,-74.083928,(917) 480-1488,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724006
826,Drug and Alcohol Services,Naloxone in Pharmacies,Saab Pharmacy,,291 Neptune Avenue,,Brooklyn,40.58109,11235,-73.964086,(718) 332-5577,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724007
827,Drug and Alcohol Services,Naloxone in Pharmacies,Safeway Pharmacy,,493 East 138 Street,,Bronx,40.8080506,10454,-73.9196553,(718) 401-8308,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724008
828,Drug and Alcohol Services,Naloxone in Pharmacies,Saint Maria Pharmacy,,1328 St. Nicholas Avenue,,Manhattan,40.8463341,10033,-73.9357041,(212) 568-1383,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724009
829,Drug and Alcohol Services,Naloxone in Pharmacies,Salaam Pharmacy,,155 Crystal Street,,Brooklyn,40.6749004,11208,-73.8741811,(718) 484-8157,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724010
830,Drug and Alcohol Services,Naloxone in Pharmacies,Salzman Chemists,,149-19 Union Turnpike,,Queens,40.7190375,11367,-73.8131176,(718) 380-5440,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724011
831,Drug and Alcohol Services,Naloxone in Pharmacies,Sam's Drugs,,1367 Broadway,,Brooklyn,40.6896821,11221,-73.9220694,(718) 453-6866,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724012
832,Drug and Alcohol Services,Naloxone in Pharmacies,San Pedro Pharmacy,,1381 St Nicholas Avenue,,Manhattan,40.848228399999996,10033,-73.9348364,(212) 928-7263,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724013
833,Drug and Alcohol Services,Naloxone in Pharmacies,Santa Barbara Drugs,,120 Audubon Avenue,,Manhattan,40.8425486,10032,-73.9371302,(732) 977-3012,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724014
834,Drug and Alcohol Services,Naloxone in Pharmacies,Saul's Pharmacy,,3514 Mermaid Avenue,,Brooklyn,40.5746148,11224,-74.0009541,(718) 265-9108,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724015
835,Drug and Alcohol Services,Naloxone in Pharmacies,Seaview Pharmacy,,1756 Hylan Boulevard,,Staten Island,40.586185,10305,-74.092384,(718) 667-6777,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724016
836,Drug and Alcohol Services,Naloxone in Pharmacies,Security Drugs,,3419 Boston Road,,Bronx,40.875823,10469,-73.850012,(718) 654-6974,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724017
837,Drug and Alcohol Services,Naloxone in Pharmacies,Sedgwick Pharmacy,,3887 Sedgwick Avenue,,Bronx,40.8830068,10463,-73.8934495,(718) 708-7665,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""sedgwickpharmacy.com"">Visit this organization's website</a>",2,239724018
838,Drug and Alcohol Services,Naloxone in Pharmacies,Shakespeare Pharmacy,,1252 Shakespeare Avenue,,Bronx,40.838482,10452,-73.923062,(718) 588-4100,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724019
839,Drug and Alcohol Services,Naloxone in Pharmacies,Shalom Pharmacy,,72-48 Main Street,,Queens,40.725464,11367,-73.821214,(718) 544-8500,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724020
840,Drug and Alcohol Services,Naloxone in Pharmacies,Shalom Pharmacy,,72-48 Main Street,,Queens,40.725464,11367,-73.821214,(718) 544-8500,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724021
841,Drug and Alcohol Services,Naloxone in Pharmacies,Shalom's Pharmacy,,1106 Avenue K,,Brooklyn,40.622388,11230,-73.964525,718-253-4900,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724022
842,Drug and Alcohol Services,Naloxone in Pharmacies,Shawn Pharmacy,,"321 Wyckoff Avenue, n/a",,Queens,40.6999926,11385,-73.9115457,(718) 417-0200,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724023
843,Drug and Alcohol Services,Naloxone in Pharmacies,Shazia's Pharmacy,,"3166 Coney Island Avenue, 1",,Brooklyn,40.5788825,11235,-73.9599509,(718) 872-6090,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724024
844,Drug and Alcohol Services,Naloxone in Pharmacies,Sheepshead Bay Pharmacy,,3558 Nostrand Avenue,,Brooklyn,40.597233,11229,-73.941284,(718) 676-4966,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724025
845,Drug and Alcohol Services,Naloxone in Pharmacies,Sherman Pharmacy 2,,58-10 Myrtle Avenue,,Queens,40.7003343,11385,-73.9010433,(718) 628-8190,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724026
846,Drug and Alcohol Services,Naloxone in Pharmacies,Shirisha Pharmacy,,2901 White Plains Road,,Bronx,40.8682404,10467,-73.8675428,(718) 881-7958,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724027
847,Drug and Alcohol Services,Naloxone in Pharmacies,Shlomo Pharmacy,,2092 Coney Island Avenue,,Brooklyn,40.606253,11223,-73.961811,(718) 998-4300,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724028
848,Drug and Alcohol Services,Naloxone in Pharmacies,Silver Pharmacy,,4024 18 Avenue,,Brooklyn,40.632456,11218,-73.973563,(718) 851-7711,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724029
849,Drug and Alcohol Services,Naloxone in Pharmacies,SKS Pharmacy,,611 Livonia Avenue,,Brooklyn,40.664681,11207,-73.89456,(718) 385-6000,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724030
850,Drug and Alcohol Services,Naloxone in Pharmacies,Sky Pharmacy,,7114 Bay Parkway,,Brooklyn,40.610165,11204,-73.985269,(718) 621-0204,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724031
851,Drug and Alcohol Services,Naloxone in Pharmacies,Smart Aid Pharmacy,,"708 St Nicholas Avenue, Ground Floor",,Manhattan,40.8243552,10031,-73.9442692,(212) 234-4299,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724032
852,Drug and Alcohol Services,Naloxone in Pharmacies,Smart Shop Pharmacy,,32-17A Beach Channel Drive,,Queens,40.5978995,11691,-73.7661147,(718) 868-2200,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.smartshoppharmacy.com"">Visit this organization's website</a>",2,239724033
853,Drug and Alcohol Services,Naloxone in Pharmacies,SmartRx Pharmacy,,1706 Lexington Avenue,,Manhattan,40.7928057,10029,-73.9461426,(718) 742-7622,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.smartrxnyc.com"">Visit this organization's website</a>",2,239724034
854,Drug and Alcohol Services,Naloxone in Pharmacies,Sol's Pharmacy - Corona,,107-18 37th Drive,,Queens,40.7528753,11368,-73.8601129,(718) 639-4107,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724035
855,Drug and Alcohol Services,Naloxone in Pharmacies,Sol's Pharmacy - Southern Boulevard,,"1515 Southern Boulevard, N/A",,Bronx,40.8332973,10460,-73.8906495,(718) 861-5490,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724036
856,Drug and Alcohol Services,Naloxone in Pharmacies,South Bronx Family Pharmacy,,"890 Garrison Avenue, SUITE B317",,Bronx,40.8162319,10474,-73.889949,(718) 764-1002,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724037
857,Drug and Alcohol Services,Naloxone in Pharmacies,South Bronx RX,,1650 Grand Concourse,,Bronx,40.843469,10457,-73.911831,(718) 538-3385,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724038
858,Drug and Alcohol Services,Naloxone in Pharmacies,Southshore Pharmacy,,4020 Hylan Boulevard,,Staten Island,40.5414787,10308,-74.1461982,(718) 948-4848,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724039
859,Drug and Alcohol Services,Naloxone in Pharmacies,Specialty Car Rx Inc.,,4463 3 Avenue,,Bronx,40.852482,10457,-73.892444,(914) 584-6480,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724040
860,Drug and Alcohol Services,Naloxone in Pharmacies,Spectrum Pharmacy,,952 Mc Donald Avenue,,Brooklyn,40.631106,11218,-73.977245,(718) 435-3100,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724041
861,Drug and Alcohol Services,Naloxone in Pharmacies,St Jude Pharmacy,,121 St. Nicholas Avenue,,Brooklyn,40.7055014,11237,-73.9178182,(718) 381-5116,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://forms.gle/XuwnqDEweqM6uVYY7"">Visit this organization's website</a>",2,239724042
862,Drug and Alcohol Services,Naloxone in Pharmacies,St. George Pharmacy,,99 Stuyvesant Place,,Staten Island,40.64362,10301,-74.077408,(718) 447-0333,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724043
863,Drug and Alcohol Services,Naloxone in Pharmacies,St. Jesus Pharmacy,,4180 Broadway,,Manhattan,40.8478979,10033,-73.9375985,(212) 923-5733,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.stjesuspharmacy.com"">Visit this organization's website</a>",2,239724044
864,Drug and Alcohol Services,Naloxone in Pharmacies,St. Mary's Pharmacy,,9720 4 Avenue,,Brooklyn,40.614522,11209,-74.032208,(718) 921-2525,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724045
865,Drug and Alcohol Services,Naloxone in Pharmacies,St. Teresa Pharmacy,,3849 10 Avenue,,Manhattan,40.8636431,10034,-73.9192861,(212) 304-4541,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724046
866,Drug and Alcohol Services,Naloxone in Pharmacies,Star Drugs,,922 Pennsylvania Avenue,,Brooklyn,40.6552071,11207,-73.8885375,(718) 649-0499,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724047
867,Drug and Alcohol Services,Naloxone in Pharmacies,Starhill Pharmacy,,115 Featherbed Lane,,Bronx,40.846147,10452,-73.918893,(718) 466-1790,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724048
868,Drug and Alcohol Services,Naloxone in Pharmacies,Starrett City Pharmacy,,1110 Pennsylvania Avenue,,Brooklyn,40.6535699,11207,-73.8872962,(718) 257-8777,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724049
869,Drug and Alcohol Services,Naloxone in Pharmacies,Staten Island Pharmacy,,203 Old Town Road,,Staten Island,40.595934,10305,-74.086463,(718) 489-4994,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724050
870,Drug and Alcohol Services,Naloxone in Pharmacies,Staten Island Pharmacy,,1807 Victory Boulevard,,Staten Island,40.6132259,10314,-74.1235834,(718) 448-5200,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,,2,239724051
871,Drug and Alcohol Services,Naloxone in Pharmacies,Stop and Shop,,2754 Hylan Boulevard,,Staten Island,40.564331,10306,-74.1152329,(718) 980-2059,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.stopandshop.com/"">Visit this organization's website</a>",2,239724052
872,Drug and Alcohol Services,Naloxone in Pharmacies,Stop and Shop,,2965 Cropsey Avenue,,Brooklyn,40.5827572,11214,-73.9849313,(718) 266-2845,,/Date(-2208970800000)/,/Date(-2208970800000)/,,,,,,,,"<a href=""https://www.stopandshop.com/"">Visit this organization's website</a>",2,239724053
